artistID,artistName,artistPopularity,artistFollowers,artistGenre,date
7wU1naftD3lNq7rNsiDvOR,Paul van Dyk,53,434903,"german techno, trance, uplifting trance",2024-05-21
1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,73,8715159,"alternative metal, alternative rock, classic rock, grunge, hard rock, permanent wave, rock",2024-05-21
2mLA48B366zkELXYx7hcDN,Peggy Gou,66,917996,"electra, float house",2024-05-21
6i0KVTOvm96T55mbp742ks,Pennywise,51,751307,"punk, skate punk, socal pop punk",2024-05-21
0av074qUwLn5eyzwqoq3xh,People Under The Stairs,44,203436,"alternative hip hop, jazz rap",2024-05-21
2ycnb8Er79LoH2AsR5ldjh,Pet Shop Boys,66,1802860,"dance rock, new romantic, new wave, new wave pop, permanent wave, synthpop",2024-05-21
6n1t55WMsSIUFHrAL4mUsB,Pete Tong,47,166823,,2024-05-21
1l9d7B8W0IHy3LqWsxP2SH,Phantogram,61,825654,"indietronica, metropopolis, neo-synthpop",2024-05-21
2RdwBSPQiwcmiDo9kixcl8,Pharrell Williams,76,4470524,"dance pop, pop",2024-05-21
1eK2zkZVf7KO6KXsYTgekm,Phil Lesh & Communion,22,1071,,2024-05-21
5wbIWUzTPuTxTyG6ouQKqz,Phish,51,509085,jam band,2024-05-21
1xU878Z1QtBldR7ru9owdU,Phoenix,61,1849472,"alternative dance, indie rock, modern rock, neo-synthpop, new rave, rock independant francais, shimmer pop",2024-05-21
52NOvMXEjgf8MQl0qop2dl,Pigeons Playing Ping Pong,39,123789,jam band,2024-05-21
6NPWjCsZUtFRognZKJm5N4,Pimps of Joytime,29,28291,"bboy, new orleans funk",2024-05-21
78rUTD7y6Cy67W1RVzYs7t,PinkPantheress,72,3286616,bedroom pop,2024-05-21
6zvul52xwTWzilBZl6BUbT,Pixies,67,2937510,"alternative rock, boston rock, permanent wave, rock",2024-05-21
12VaqyEhgwDRuFfEqbnrpz,PJ Harvey,55,1071755,"alternative rock, art pop, melancholia, permanent wave, piano rock, singer-songwriter",2024-05-21
6RZUqkomCmb8zCRqc9eznB,Placebo,62,1906799,"alternative rock, britpop, permanent wave, rock",2024-05-21
699OTQXzgjhIYAHMy9RyPD,Playboi Carti,85,10725167,"atl hip hop, plugg, pluggnb, rage rap, rap",2024-05-21
34vLhockmYhf3LgznwyNaQ,POLIÇA,38,175855,metropopolis,2024-05-21
4skJp5OKvcc9eKokiuhi2s,Pond,44,329226,neo-psychedelic,2024-05-21
3dz0NnIZhtKKeXZxLOxCam,Porter Robinson,60,1124257,"complextro, edm, electro house, pop dance, progressive electro house",2024-05-21
6liAMWkVf5LH7YR9yfFy1Y,Portishead,60,1995937,"alternative rock, art pop, dark pop, electronica, laboratorio, trip hop",2024-05-21
4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,64,1435206,"indie rock, indietronica, modern alternative rock, modern rock",2024-05-21
246dkjvS1zLTtiykXe5h60,Post Malone,88,43920999,"dfw rap, melodic rap, pop, rap",2024-05-21
4iVhFmG8YCCEHANGeUUS9q,Pretty Lights,46,557651,"glitch hop, jazztronica, livetronica",2024-05-21
3wury2nd8idV4GecUg5xze,Primal Scream,49,503876,"alternative rock, britpop, dance rock, scottish indie",2024-05-21
64mPnRMMeudAet0E62ypkx,Primus,55,1155043,"alternative metal, alternative rock, funk metal, funk rock, grunge, nu metal",2024-05-21
6lay1nwbE6hTx1jivysUAL,Princess Nokia,55,617438,"alternative r&b, escape room, lgbtq+ hip hop, trap queen",2024-05-21
2RhRT6DNOVoDTfS0rG31pZ,Project 46,33,49374,"complextro, electro house, pop edm, progressive electro house",2024-05-21
1fSzW5cXBmquli5laFnoGY,Prophets Of Rage,37,413598,"conscious hip hop, political hip hop, rap metal, rap rock, supergroup",2024-05-21
6Mo9PoU6svvhgEum7wh2Nd,Public Enemy,53,1072174,"conscious hip hop, east coast hip hop, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, political hip hop",2024-05-21
1TtJ8j22Roc24e2Jx3OcU4,Purity Ring,46,589326,"canadian electropop, dark pop, edmonton indie, grave wave, indietronica, metropopolis, shimmer pop",2024-05-21
0ONHkAv9pCAFxb0zJwDNTy,Pusha T,69,2914619,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap, virginia hip hop",2024-05-21
2hThsqaVEAWhWPBXnaOfB9,Pussy Riot,39,125483,"riot grrrl, russian indie, russian punk",2024-05-21
4pejUc4iciQfgdX6OKulQn,Queens of the Stone Age,67,3490774,"alternative metal, alternative rock, grunge, modern rock, palm desert scene, rock, stoner metal, stoner rock",2024-05-21
1V3VTM7VspiQjcmRhC010n,Quintino,53,616487,"dutch edm, dutch house, edm, electro house, pop dance, progressive electro house, slap house",2024-05-21
6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,73,2515098,"dutch house, edm, electro house, pop dance, progressive electro house, slap house",2024-05-21
6FIrstf3kHEg3zBOyLpvxD,Ra Ra Riot,42,204937,"baroque pop, indie rock, indietronica, modern rock, piano rock, shimmer pop, stomp and holler",2024-05-21
4Z8W4fKeB5YxbusRsdQVPb,Radiohead,78,9848680,"alternative rock, art rock, melancholia, oxford indie, permanent wave, rock",2024-05-21
7iZtZyCzp3LItcw1wtPI3D,Rae Sremmurd,68,7376900,"melodic rap, mississippi hip hop, pop rap, rap, trap",2024-05-21
4f9iBmdUOhQWeP7dcAn1pf,Rag'n'Bone Man,68,1819464,neo soul,2024-05-21
6ijT84fUReKCGYV3MjhB2y,Railroad Earth,36,101462,"jam band, jamgrass, progressive bluegrass",2024-05-21
4hz8tIajF2INpgM0qzPJz2,Rainbow Kitten Surprise,69,1128019,pov: indie,2024-05-21
6wWVKhxIU2cEi0K81v7HvP,Rammstein,76,9608877,"german metal, industrial, industrial metal, industrial rock, neue deutsche harte",2024-05-21
6xTk3EK5T9UzudENVvu9YB,Rancid,56,871740,"punk, ska, skate punk",2024-05-21
751qvO4d3fNm3WkLvOS5Wa,Rave Republic,37,10172,"big room, singaporean electronic, singaporean pop",2024-05-21
6DoH7ywD5BcQvjloe9OcIj,Ray LaMontagne,59,1017129,"acoustic pop, indie folk, neo mellow, new americana, stomp and holler",2024-05-21
41SQP16hv1TioVYqdckmxT,Real Estate,48,400696,"chamber pop, chillwave, dreamo, experimental pop, indie rock, indietronica, lo-fi, neo-psychedelic, new jersey indie, noise pop, shimmer pop",2024-05-21
6p9Qy71KocWwjmpUcHUTda,Rebirth Brass Band,32,60005,"brass band, new orleans jazz, second line, street band",2024-05-21
3u4HBuoQ4dgPBzX2Q9uf5S,Red Fang,39,242063,"portland metal, sludge metal, stoner metal, stoner rock",2024-05-21
0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,80,20673281,"alternative rock, funk metal, funk rock, permanent wave, rock",2024-05-21
3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,49,490231,"modern ska punk, punk, ska, ska punk, skate punk, socal pop punk",2024-05-21
5sdxGvwxI1TkTA6Pu2jnTb,Refused,49,238101,"hardcore punk, post-hardcore, swedish hardcore, swedish post-hardcore, umea hardcore, vegan straight edge",2024-05-21
7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,71,5969956,bedroom pop,2024-05-21
4aKdmOXdUKX07HVd3sGgzw,Rezz,57,523283,"brostep, canadian electronic, edm, electra, electro house",2024-05-21
3AhwIUus3pIaA3CvYBEtpy,Richie Hawtin,35,264063,"acid house, canadian electronic, detroit techno, microhouse, minimal techno, techno",2024-05-21
0WPY9nnBy01s5QOt4o4oQX,Ride,43,229620,"alternative rock, britpop, dream pop, oxford indie, shoegaze",2024-05-21
5pKCCKE2ajJHZ9KAiaK11H,Rihanna,87,59943216,"barbadian pop, pop, urban contemporary",2024-05-21
6Wr3hh341P84m3EI8qdn9O,Rise Against,67,2680714,"alternative metal, chicago hardcore, chicago punk, hardcore punk, modern rock, post-grunge, punk",2024-05-21
5CCwRZC6euC8Odo6y9X8jr,Rita Ora,68,8268184,"dance pop, pop, uk pop",2024-05-21
356c8AN5YWKvz86B4Sb1yf,Rival Sons,49,436016,"alternative roots rock, modern blues rock",2024-05-21
1O3ZOjqFLEnbpZexcRjocn,RJD2,44,358066,"electronica, instrumental hip hop, jazztronica",2024-05-21
5eIbEEQnDM8yuDVB0bimSP,RL Grime,57,421672,"brostep, edm, electro house, electronic trap",2024-05-21
3HVdAiMNjYrQIKlOGxoGh5,Rob Zombie,65,2935025,"alternative metal, hard rock, industrial metal, industrial rock, nu metal, post-grunge, rock",2024-05-21
1OwarW4LEHnoep20ixRA0y,Robert Plant,52,1104427,"album rock, art rock, blues rock, classic rock, hard rock, mellow gold, progressive rock, rock, singer-songwriter, uk americana",2024-05-21
4xac3zhHlBm5QDxbZeqgeR,Robert Randolph & The Family Band,38,73152,"jam band, modern blues, modern blues rock, sacred steel",2024-05-21
3qwabfaWewpfli7hMNM3O8,Róisín Murphy,51,363543,"art pop, electronica, electropop, neo-synthpop, trip hop",2024-05-21
65mMkD9WW39U9Yadv0dWUF,Rolling Blackouts Coastal Fever,37,105183,"indie rock, modern jangle pop",2024-05-21
1Ma3pJzPIrAyYPNRkp3SUF,Ross from Friends,42,176635,"electronica, future garage, lo-fi house",2024-05-21
2S5hlvw4CMtMGswFtfdK15,Royal Blood,60,1617853,"brighton indie, garage rock, modern alternative rock, modern blues rock, modern hard rock, modern rock, rock",2024-05-21
5nPOO9iTcrs9k6yFffPxjH,Röyksopp,56,905303,"downtempo, electronica, indietronica, neo-synthpop, trip hop",2024-05-21
4WN5naL3ofxrVBgFpguzKo,Rudimental,69,1351841,"pop dance, uk dance, uk funky",2024-05-21
5Pb27ujIyYb33zBqVysBkj,RÜFÜS DU SOL,68,1624385,"australian electropop, indietronica",2024-05-21
4RnBFZRiMLRyZy0AzzTg2C,Run The Jewels,57,1089731,"alternative hip hop, escape room, hip hop, political hip hop",2024-05-21
2qc41rNTtdLK0tV3mJn2Pm,Ryan Adams,53,561271,"alternative country, new americana, roots rock, singer-songwriter",2024-05-21
15jrieCvf3EklAScnD9kKl,Sak Noel,48,130220,,2024-05-21
3Fud2i8WgXSZCVmi961lXm,Sam Bush,36,48514,"bluegrass, jam band, jamgrass, mandolin, progressive bluegrass",2024-05-21
760LeQzmP42qbz3jmKbfgd,Sam Bush Band,0,96,,2024-05-21
2wY79sveU1sp5g7SokKOiI,Sam Smith,80,23649344,"pop, uk pop",2024-05-21
7fSnislKgW9Mz0YIqWQmGt,San Fermin,36,58010,"brooklyn indie, chamber pop, shimmer pop",2024-05-21
0jNDKefhfSbLR9sFvcPLHo,San Holo,52,688571,"brostep, edm, electro house, electronic trap, future bass, pop dance",2024-05-21
22bukBZvUppuwQwmDz75Gz,Sander van Doorn,44,355629,"dutch house, dutch trance, edm, electro house, pop dance, progressive electro house, progressive house",2024-05-21
6Jrxnp0JgqmeUX1veU591p,Santigold,55,711119,"alternative dance, art pop, indietronica, neo-synthpop",2024-05-21
4xnihxcoXWK3UqryOSnbw5,Sasha Alex Sloan,65,1468422,alt z,2024-05-21
1WFsBUAgQmrGQQEUyFKS60,Savages,26,123909,"garage rock, modern alternative rock",2024-05-21
1O10apSOoAPjOu6UhUNmeI,SBTRKT,45,634323,"chillwave, electronica, future garage, indie soul, indietronica",2024-05-21
6B5c4sch27tWHAGdarpPaW,Seether,66,3373169,"alternative metal, nu metal, post-grunge, south african rock",2024-05-21
6JW8wliOEwaDZ231ZY7cf4,Sepultura,58,1913645,"alternative metal, brazilian groove metal, brazilian metal, brazilian thrash metal, death metal, deathrash, groove metal, hard rock, latin metal, metal, metal mineiro, nu metal, old school thrash, speed metal, thrash metal",2024-05-21
3JkLFcTej6tdwZoQT6Nx4B,Seth Troxler,35,112530,"deep disco house, deep house, detroit house, detroit techno, house, microhouse, minimal tech house, minimal techno, techno",2024-05-21
6fcTRFpz0yH79qSKfof7lp,Seven Lions,56,485838,"brostep, complextro, dubstep, edm, electro house, melodic dubstep, pop dance, progressive trance",2024-05-21
36bwlDyAIHSt5OVLJBZo1F,Sedation Master,0,79,,2024-05-21
6C403AR4y6PjN0xNNGh42m,Shabazz Palaces,33,123360,"afrofuturism, cascadia psych, experimental hip hop, psychedelic hip hop, seattle hip hop, wonky",2024-05-21
76xrrejizyQpKukBIhnf3D,Shadow of Intent,46,195152,"deathcore, melodic deathcore, melodic metalcore, slamming deathcore, symphonic deathcore",2024-05-21
4IeWU3NYBI9mISFVhzXG8f,shame,37,168083,"crank wave, modern alternative rock, modern rock, uk post-punk revival",2024-05-21
6LufpoVlIYKQCu9Gjpk8B7,Sharon Jones & The Dap-Kings,56,286343,"black americana, funk, retro soul, soul",2024-05-21
4TKTii6gnOnUXQHyuo9JaD,Sheryl Crow,64,1161889,"lilith, new wave pop, permanent wave, pop rock, singer-songwriter",2024-05-21
70BYFdaZbEKbeauJ670ysI,Shinedown,68,4056873,"alternative metal, nu metal, post-grunge",2024-05-21
3gk0OYeLFWYupGFRHqLSR7,Showtek,59,465787,"classic hardstyle, dutch house, edm, electro house, euphoric hardstyle, melbourne bounce, pop dance, progressive electro house",2024-05-21
0m5XJwKGYyUjd3VMfcINCQ,Shpongle,41,285908,"downtempo, livetronica, new tribe, psychedelic trance, psychill",2024-05-21
5WUlDfRSoLAfcVSX1WnrxN,Sia,82,27844613,"australian dance, australian pop, pop",2024-05-21
3XonXgjEAAXVl0WKLF1Z4g,Sidney Samson,44,63528,"dutch house, electro house, melbourne bounce, progressive electro house",2024-05-21
01pKrlgPJhm5dB4lneYAqS,Sigma,55,324166,"dancefloor dnb, pop dance, uk dance",2024-05-21
6UUrUCIZtQeOf8tC0WuzRy,Sigur Rós,52,1311209,"chamber pop, compositional ambient, dream pop, ethereal wave, icelandic rock, indie rock, melancholia, nordic post-rock, post-rock",2024-05-21
6qyi8X6MdP1lu6B1K6yh3h,Silversun Pickups,51,638581,"alternative rock, indie rock, la indie, modern alternative rock, modern rock",2024-05-21
31DXlldabwPHwu6dYevuzK,Simian Mobile Disco,36,169994,"alternative dance, electrofox, electronica, filter house, indietronica, neo-synthpop, new rave",2024-05-21
3QxbGzjZc3kgHNJOBOZM2M,Simon Patterson,35,58510,"progressive house, progressive trance, trance, uplifting trance",2024-05-21
2p1fiYHYiXz9qi0JJyxBzN,Skepta,70,1285281,"birmingham grime, grime, instrumental grime, uk hip hop",2024-05-21
4opTS86dN9uO313J9CE8xg,Skid Row,61,2776066,"album rock, glam metal, hard rock, metal, rock",2024-05-21
49bzE5vRBRIota4qeHtQM8,Skillet,70,5052713,"alternative metal, christian alternative rock, christian music, christian rock",2024-05-21
7rGrCdZzmlh4vQUfEkAcIz,Skism,9,136,,2024-05-21
2jbP92oFLWqPqogflK1wlW,Skream,44,130793,"classic dubstep, future garage, uk bass",2024-05-21
5he5w2lnU9x7JFhnwcekXX,Skrillex,73,7564795,"brostep, complextro, edm, electro, pop dance",2024-05-21
0QF3SelvOph6yRhKH8jRxU,SLAVES,46,45159,,2024-05-21
1IQ2e1buppatiN1bxUVkrk,Slayer,63,3886457,"alternative metal, death metal, groove metal, hard rock, metal, old school thrash, rock, speed metal, thrash metal",2024-05-21
59pWgeY26Q6yJy37QvJflh,Sleigh Bells,42,272133,"brooklyn indie, dance-punk, experimental pop, hyper-rock, indie rock, indie surf, indietronica, neo-synthpop, noise pop, shimmer pop",2024-05-21
6MxlVTY6PmY8Nyn16fvxtb,Slightly Stoopid,61,722459,"reggae fusion, reggae rock",2024-05-21
05fG473iIaoy82BF1aGhL8,Slipknot,76,11063299,"alternative metal, nu metal, rap metal, rock",2024-05-21
72X6FHxaShda0XeQw3vbeF,Slowdive,60,1036992,"alternative rock, dream pop, reading indie, shoegaze",2024-05-21
3r1XkJ7vCs8kHBSzGvPLdP,slowthai,52,525452,"uk alternative hip hop, uk hip hop",2024-05-21
4QkSD9TRUnMtI8Fq1jXJJe,Snail Mail,44,385011,"art pop, baltimore indie, bubblegrunge, indie pop, indie rock",2024-05-21
2FwJwEswyIUAljqgjNSHgP,Snakehips,57,354292,"electropop, uk dance",2024-05-21
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,79,11668245,"g funk, gangster rap, hip hop, pop rap, rap, west coast rap",2024-05-21
3rIZMv9rysU7JkLzEaC5Jp,Snow Patrol,65,2962533,"irish rock, modern rock, neo mellow, permanent wave, pop rock",2024-05-21
16nn7kCHPWIB6uK09GQCNI,Social Distortion,52,633932,"punk, punk 'n' roll, skate punk, socal pop punk",2024-05-21
586uxXMyD5ObPuzjtrzO1Q,Sofi Tukker,64,776105,edm,2024-05-21
2auiVi8sUZo17dLy1HwrTU,Solange,57,2072194,"afrofuturism, alternative r&b, r&b, urban contemporary",2024-05-21
0oO1IaDOBSeI96HbnCa5pZ,Solardo,52,119837,"house, tech house, uk dance",2024-05-21
5xUf6j4upBrXZPg6AI4MRK,Soundgarden,65,4361363,"alternative metal, alternative rock, classic rock, grunge, hard rock, nu metal, rock",2024-05-21
0K1q0nXQ8is36PzOKAMbNe,Spoon,54,644870,"alternative rock, austindie, indie rock, modern rock",2024-05-21
4fXkvh05wFhuH77MfD4m9o,St. Paul & The Broken Bones,50,423872,"new americana, retro soul",2024-05-21
7bcbShaqKdcyjnmv4Ix8j6,St. Vincent,63,864349,"art pop, etherpop, indie rock, indietronica, metropopolis, neo-synthpop",2024-05-21
0ZhtrY2Lt1s9klwm03lu8i,Starcrawler,30,77430,,2024-05-21
6gJE2UbjRlQBb0dFmMQTm0,Starkillers,35,20395,"dutch house, progressive electro house",2024-05-21
3l02WF362j1oHOurzuseBv,Steel Panther,47,525875,"comic, comic metal, glam metal, sleaze rock",2024-05-21
4IVlorYhuVoIUWg6HVx6DK,Stefano Noferini,27,44165,"deep minimal techno, funky tech house, italian tech house",2024-05-21
77AiFEVeAVj2ORpC85QVJs,Steve Aoki,68,3728230,"edm, electro house, pop dance",2024-05-21
4FqPRilb0Ja0TKG3RS3y4s,Steve Angello,59,598038,"dutch house, edm, electro house, house, pop dance, progressive electro house, progressive house",2024-05-21
0NDuRCSLSH0Ii5An4U6HME,Steve Lawler,24,41302,tribal house,2024-05-21
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,72,6406496,"motown, soul",2024-05-21
5SXEylV07TC57eanSxxg4R,Stick Figure,66,673739,"reggae fusion, reggae rock",2024-05-21
0Ty63ceoRnnJKVEYP0VQpk,Sting,68,3283675,"permanent wave, soft rock, sophisti-pop",2024-05-21
49qiE8dj4JuNdpYGRPdKbF,Stone Sour,60,2861916,"alternative metal, nu metal, post-grunge",2024-05-21
2SrSdSvpminqmStGELCSNd,Stormzy,68,2914653,"grime, uk hip hop",2024-05-21
2Tz1DTzVJ5Gyh8ZwVr6ekU,STRFKR,55,451836,"indie rock, indietronica",2024-05-21
5j4HeCoUlzhfWtjAfM1acR,Stromae,68,3286464,"belgian pop, g-house",2024-05-21
1eZ4td9oadjw7GkW0LzxNK,STS9,34,131068,"jam band, jamtronica, livetronica",2024-05-21
4f0OXMMSxr0r8Ztx6CdpAl,Sub Zero Project,56,193638,"euphoric hardstyle, rawstyle",2024-05-21
3XXrhkZKSGd3CUJQFnx5tQ,Sublime With Rome,50,290736,reggae rock,2024-05-21
3WPKDlucMsXH6FC1XaclZC,Suicidal Tendencies,51,717027,"alternative metal, california hardcore, crossover thrash, funk metal, hard rock, hardcore punk, metal, nu metal, old school thrash, punk, thrash metal",2024-05-21
0Wkm45quqfx3NepJpXDvwE,Superorganism,44,243158,art pop,2024-05-21
5TQaBSTOSypp7S4jfSnN3F,Sven Väth,33,202436,"frankfurt electronic, german techno, minimal techno, techno",2024-05-21
06cLuOP0p7VAnBnqil1eWX,Swanky Tunes,41,89493,"dutch house, edm, electro house, pop dance, progressive electro house, progressive house, russian edm",2024-05-21
79S80ZWgVhIPMCHuvl6SkA,Swans,43,295402,"art pop, dream pop, experimental, experimental rock, industrial, industrial rock, no wave, noise pop, noise rock, post-punk, post-rock, shoegaze",2024-05-21
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,72,3736720,"edm, pop dance, progressive electro house",2024-05-21
39vA9YljbnOApXKniLWBZv,Sylvan Esso,52,560793,"art pop, chamber pop, etherpop, indie pop, indie rock, indietronica, shimmer pop",2024-05-21
5eAWCfyUhZtHHtBdNk56l1,System Of A Down,77,10586498,"alternative metal, nu metal, rap metal, rock",2024-05-21
1UL813H5aj3e8ekE5RqWqc,Tale Of Us,46,449200,"italian techno, melodic techno, minimal tech house",2024-05-21
5INjqkS1o8h1imAzPqGZBb,Tame Impala,78,7734496,"australian psych, modern rock, neo-psychedelic, rock",2024-05-21
5cAtakaadWHJLxmGKrKcX7,Tank and The Bangas,38,240383,"alternative r&b, new orleans funk",2024-05-21
2yMN0IP20GOaN6q0p0zL5k,Tarkan,63,3184541,turkish pop,2024-05-21
6zVFRTB0Y1whWyH7ZNmywf,Tash Sultana,58,1669445,australian reggae fusion,2024-05-21
06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,110605688,pop,2024-05-21
4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,71,3409428,"new romantic, new wave, new wave pop, permanent wave, rock, sophisti-pop, synthpop",2024-05-21
6UBA15slIuadJ8h2lPRPos,Tech N9ne,67,2731912,"detroit hip hop, kansas city hip hop, pop rap",2024-05-21
2Sp19cOHSqAUlE64hekARW,Teenage Fanclub,40,142085,"alternative rock, modern power pop, power pop, scottish indie, scottish rock, shoegaze",2024-05-21
5e1BZulIiYWPRm8yogwUYH,Tegan and Sara,53,619499,"canadian indie, lilith, metropopolis, permanent wave",2024-05-21
1XpDYCrUJnvCo9Ez6yeMWh,Tenacious D,63,1790473,"alternative metal, comedy rock, comic, comic metal, parody",2024-05-21
3Nb8N20WChM0swo5qWTvm8,Tennyson,37,89481,"edmonton indie, future bass, vapor twitch",2024-05-21
28hJdGN1Awf7u3ifk2lVkg,Testament,55,1068427,"alternative metal, groove metal, hard rock, metal, old school thrash, thrash metal",2024-05-21
3mIj9lX2MWuHmhNCA7LSCW,The 1975,73,7162127,"modern alternative rock, modern rock, pop, pov: indie, rock",2024-05-21
7IDrRpDz0cOuUVC32c8PKD,The Afghan Whigs,36,115394,"alternative rock, permanent wave",2024-05-21
196lKsA13K3keVXMDFK66q,The Avett Brothers,58,981858,"indie folk, new americana, north carolina indie, north carolina roots, progressive bluegrass, stomp and holler",2024-05-21
75FnCoo4FBxH5K1Rrx0k5A,The Band Perry,52,1578503,"contemporary country, country, country dawn, country road",2024-05-21
3oDbviiivRWhXwIE8hxkVV,The Beach Boys,69,4474010,"baroque pop, classic rock, folk rock, mellow gold, psychedelic rock, rock, singer-songwriter, sunshine pop",2024-05-21
0VNWuGf8SMVU2AerpdhMbP,The Black Angels,42,265060,"garage rock, modern blues rock, neo-psychedelic",2024-05-21
5krkohEVJYw0qoB5VWwxaC,The Black Crowes,58,758929,"album rock, blues rock, classic rock, electric blues, hard rock, jam band, rock, southern rock",2024-05-21
7mnBLXK823vNxN3UWB7Gfz,The Black Keys,71,3955637,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock",2024-05-21
35C0NSLogAwImm8HAMqEmG,Black Lips,39,160166,"atlanta indie, atlanta punk, garage pop, garage rock, indie garage rock, neo-psychedelic, noise pop",2024-05-21
4TvhRzxIL1le2PWCeUqxQw,The Blessed Madonna,64,79412,edm,2024-05-21
0QJKELJZZuLAjqLOOixJm5,The Bloody Beetroots,42,237490,"complextro, dance-punk, electro house, fidget house, filter house",2024-05-21
1xgFexIwrf2QjbU0buCNnp,The Breeders,50,460234,alternative rock,2024-05-21
023YMawCG3OvACmRjWxLWC,The Cat Empire,49,361325,"australian reggae fusion, australian ska, ska jazz",2024-05-21
69GGBxA162lTqCwzJG5jLp,The Chainsmokers,79,20097620,pop,2024-05-21
1GhPHrq36VKCY3ucVaZCfo,The Chemical Brothers,58,2050098,"alternative dance, big beat, breakbeat, electronica, rave, trip hop",2024-05-21
5eKLa1xyHLq8ERWmT1CRHj,The Crystal Method,45,309776,"big beat, breakbeat, electronica",2024-05-21
7bu3H8JO7d0UbMoVzbo70s,The Cure,72,5397046,"new wave, permanent wave, rock, uk post-punk",2024-05-21
5r1bdqzhgRoHC3YcCV6N5a,The Darkness,52,423492,"glam metal, hard rock",2024-05-21
7ITd48RbLVpUfheE7B86o2,The Decemberists,52,604492,"baroque pop, canadian indie, chamber pop, indie rock, modern folk rock, stomp and holler",2024-05-21
2fj5pzLyOKDpUOPZs9q3wt,The Del McCoury Band,38,51685,"bluegrass, jam band, progressive bluegrass",2024-05-21
1sahk8ZhHF9FB59DMyDi8D,The Disco Biscuits,32,85863,"jam band, jamtronica, livetronica, philly indie",2024-05-21
16eRpMNXSQ15wuJoeqguaB,The Flaming Lips,51,786771,"alternative rock, chamber pop, indie rock, indietronica, noise pop, okc indie, singer-songwriter",2024-05-21
2RhgnQNC74QoBlaUvT4MEe,The Growlers,56,624357,"garage rock revival, indie garage rock, indie surf",2024-05-21
0n94vC3S9c3mb2HyNAOcjg,The Head And The Heart,59,1079276,"folk-pop, seattle indie, stomp and holler",2024-05-21
4DToQR3aKrHQSSRzSz8Nzt,The Hives,56,806387,"alternative rock, garage rock, garage rock revival, modern rock, rock, swedish garage rock, swedish hard rock, swedish indie rock",2024-05-21
3qkZBMz5JgmRN9u5wwhRC6,The Hold Steady,36,83038,"alternative country, heartland rock",2024-05-21
7EFB09NxZrMi9pGlOnuBpd,The Horrors,38,264486,"alternative dance, deep gothic post-punk, essex indie, garage rock, grave wave, indie rock, indietronica, modern rock, neo-synthpop, new rave, noise pop, nu gaze, shoegaze",2024-05-21
7yTltkMBvChBkA86Tz8WfW,The Infamous Stringdusters,36,103404,"bluegrass, instrumental bluegrass, jam band, jamgrass, mandolin, neo-traditional bluegrass, progressive bluegrass",2024-05-21
4rjlerN21ygkIhmUv55irs,The Jesus and Mary Chain,49,484124,"alternative rock, new wave, noise pop, post-punk, scottish indie, scottish shoegaze, shoegaze, singer-songwriter, uk post-punk",2024-05-21
4LdZNE5MHGqvc0N9ivXNF3,The Joy Formidable,35,123179,"metropopolis, nu gaze, welsh indie, welsh rock",2024-05-21
0C0XlULifJtAgn6ZNCW2eu,The Killers,74,7260739,"alternative rock, dance rock, modern rock, permanent wave, rock",2024-05-21
5BYuBzqmTXwUDw2rYkwExr,The Kills,47,672277,"alternative dance, dance-punk, garage rock, garage rock revival, indie rock, indietronica, modern blues rock, modern rock, new rave",2024-05-21
1GLtl8uqKmnyCWxHmw9tL4,The Kooks,65,2526922,"brighton indie, garage rock, modern rock, rock",2024-05-21
2Z7UcsdweVlRbAk5wH5fsf,The Last Shadow Puppets,56,1115776,"baroque pop, modern rock, sheffield indie",2024-05-21
4fSPtBgFPZzygkY6MehwQ7,The Libertines,54,870432,"britpop, garage rock, garage rock revival, modern rock",2024-05-21
16oZKvXb6WkQlVAjwo2Wbg,The Lumineers,74,5372177,"folk-pop, modern rock, neo mellow, stomp and holler",2024-05-21
7B1LLuCQk13H4Mb6CFBftU,The Martinez Brothers,49,214690,"deep disco house, house, minimal tech house",2024-05-21
2cCUtGK9sDU2EoElnk0GNB,The National,63,1600254,"chamber pop, indie folk, indie rock, indietronica, modern rock",2024-05-21
5LfGQac0EIXyAN8aUwmNAQ,The Offspring,74,5522770,"alternative metal, permanent wave, post-grunge, punk, rock, skate punk, socal pop punk",2024-05-21
2dI9IuajQnLR5dLxHjTTqU,The Polish Ambassador,42,122020,"electropop, glitch hop",2024-05-21
5yV1qdnmxyIYiSFB02wpDj,The Postal Service,52,584727,"chamber pop, indie rock, indietronica, seattle indie",2024-05-21
2R57sY41L9XvGPiIgHOaYq,The Pretty Reckless,56,1402014,"alternative metal, candy pop",2024-05-21
